"Timestamp","What is your current graduation year?","How would you describe your gender identity?","How would you describe your race and ethnicity? Check all that apply.","What is your (intended) concentration area(s)?","Did you attend a public or private high school?","How has your political ideology changed since coming to Brown?","During the semester, how many hours of sleep do you get per night on average?","Do you think ""cancel culture"" is an effective way to hold people accountable for their actions?","Have you ever used ChatGPT to assist with a class assignment?","Do you support the right to own guns in the United States?","Do you feel like you fit in at Brown?","Have you ever been rejected from a club or student organization at Brown?","Do you think you have better social skills than the average Brown student?","In your experience, were classes at your high school or at Brown more challenging?","Have you ever used a dating app while at Brown?"
"2023/03/01 2:52:22 PM AST","2023","Female","White","Physical Sciences (including math, computer science)","Public","I have become more liberal","8","Yes","Yes","No","Yes","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/01 2:53:35 PM AST","2025","Female","Asian","Prefer not to answer","Prefer not to answer","Prefer not to answer","4 or less","Unsure","No, and I don't know what ChatGPT is","Prefer not to answer","Yes","Yes","Yes, significantly better","Prefer not to answer","No"
"2023/03/01 2:54:49 PM AST","2025","Male","Asian;White","Physical Sciences (including math, computer science)","Public","I have become more liberal","6","Unsure","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 2:55:24 PM AST","2024","Female","Prefer not to answer","Social Sciences (including economics, CLPS)","Public","I have become more liberal","7","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/01 2:55:27 PM AST","2025","Female","White","Humanities/Arts","Public","I have become more liberal","6","Unsure","No, but I know what ChatGPT is","No","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/01 2:55:58 PM AST","2025","Non-binary","Hispanic","Humanities/Arts","Public","I have become more liberal","5","No","No, and I don't know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 2:56:47 PM AST","2024","Male","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Private","I have become more conservative","7","No","No, but I know what ChatGPT is","No","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 2:57:07 PM AST","2025","Female","White","Humanities/Arts","Public","I have become more liberal","6","No","No, and I don't know what ChatGPT is","Unsure","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/01 2:57:09 PM AST","2026","Female","Black;Middle Eastern or North African;White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 2:57:25 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/01 2:57:57 PM AST","2026","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/01 2:59:22 PM AST","2026","Female","White","Life Sciences","Public","My political ideology has not changed","7","Yes","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:01:27 PM AST","2026","Male","Asian;Black;White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","No","Yes","No","Unsure","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:01:38 PM AST","2025","Male","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Private","Prefer not to answer","7","No","No, but I know what ChatGPT is","Unsure","No","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 3:02:36 PM AST","2026","Female","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","Unsure","Yes","No","Yes","No","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/01 3:03:22 PM AST","2026","Male","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","9","No","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 3:04:01 PM AST","2026","Female","White","Humanities/Arts","Public","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:04:28 PM AST","2026","Female","White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","10","Unsure","Yes","Unsure","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/01 3:04:45 PM AST","2026","Female","White","Humanities/Arts","Private","My political ideology has not changed","9","No","No, but I know what ChatGPT is","Unsure","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/01 3:04:51 PM AST","2026","Female","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","Unsure","No, and I don't know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/01 3:07:15 PM AST","2025","Female","White","Life Sciences;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 3:08:16 PM AST","2025","Female","Asian","Life Sciences;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","Yes","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 3:08:39 PM AST","2026","Male","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Unsure","No","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:08:49 PM AST","2025","Male","Asian","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","No","No, and I don't know what ChatGPT is","No","Yes","No","Prefer not to answer","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/01 3:09:07 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/01 3:09:30 PM AST","2026","Female","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","No","Yes","No","Yes","No","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/01 3:13:49 PM AST","2025","Female","Asian","Humanities/Arts","Private","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/01 3:15:10 PM AST","2026","Male","Asian;White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/01 3:15:50 PM AST","2025","Male","Asian","Physical Sciences (including math, computer science)","Public","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:21:28 PM AST","2026","Male","Hispanic","Prefer not to answer","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/01 3:25:20 PM AST","2026","Female","Hispanic","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","5","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/01 3:29:26 PM AST","2025","Female","Asian","Life Sciences","Public","I have become more liberal","7","Unsure","Prefer not to answer","Unsure","Yes","Prefer not to answer","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:31:31 PM AST","2025","Male","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","Unsure","Yes","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/01 3:33:37 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","No","Yes","No, significantly worse","Classes at Brown are more challenging","No"
"2023/03/01 3:39:09 PM AST","2025","Female","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Private","I have become more liberal","6","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/01 3:39:52 PM AST","2023","Female","Asian","Humanities/Arts","Public","I have become more liberal","8","No","Yes","No","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/01 3:41:05 PM AST","2023.5","Female","White","Humanities/Arts","Private","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/01 3:41:43 PM AST","2024","Male","White","Physical Sciences (including math, computer science)","Public","I have become more liberal","9","Unsure","Yes","Yes","No","Yes","No, slightly worse","Classes at my high school were more challenging","No"
